DC,Dd,ID,iz,izL,wlp,wlpL
0.0008523872777161379,0.0008627700722988463,394.0,4,23,0,0
0.0022089487336791613,0.002235813939097442,394.0,13,4,0,0
0.00313437939117972,0.0031723967378940454,394.0,4,13,0,0
0.0033813780171336183,0.003422256237802901,394.0,22,4,0,0
0.002268474509903584,0.002295820294223483,394.0,13,22,0,0
-0.0012113494477480335,-0.0012259440928581444,394.0,4,13,0,0
-0.007386581001406406,-0.007418200563947319,395.0,60,60,2,2
0.006233329251425494,0.006260027555172992,395.0,60,60,2,2
-0.018897350463660978,-0.018978808160538846,395.0,62,60,2,2
0.02604401660946974,0.026155879620090583,395.0,78,62,2,2
0.009683876744000237,0.009724729921481795,395.0,71,78,2,2
0.04776545251877427,0.047961248476099116,395.0,79,71,2,2
0.04190325040579943,0.04206745244288072,395.0,69,79,2,2
0.04295298322433429,0.04311428115445087,395.0,70,69,2,2
0.032765381429809795,0.03288383112605678,395.0,60,70,2,2
0.038568764992864074,0.03870329432930944,395.0,71,60,2,2
0.03150289932766817,0.0316089845073628,395.0,61,71,2,2
0.031085893676480292,0.03125011254772657,395.0,61,61,2,2
0.004281142982062003,-0.016950340336733205,395.0,62,61,1,2
0.036537072904775286,0.036766886689465,395.0,79,62,1,1
0.035131676391596534,0.035344824025198104,395.0,70,79,1,1
0.004275845934639394,0.004303818868564069,396.0,40,32,1,1
0.01989164578494887,0.02002020748942218,396.0,40,40,1,1
0.024523650566801225,0.024678647645732743,396.0,40,40,1,1
0.030552448186207865,0.030740274464276518,396.0,41,40,1,1
0.008342403207968904,0.00839269397569753,396.0,30,41,1,1
0.00994844093640869,0.010007864270598354,396.0,49,30,1,1
0.02097242783347064,0.021095767508262142,396.0,40,49,1,1
0.0058709742448535135,0.005892649176431869,397.0,57,58,2,2
0.006564470548788462,0.0065885550225328465,397.0,75,57,2,2
0.007221703610289343,0.007248016752199153,397.0,77,75,2,2
0.013575134912151704,0.013624084300991768,397.0,66,77,2,2
0.014646512186996377,0.014698582201055011,397.0,67,66,2,2
0.005050523926518849,0.0050683023876192295,397.0,67,67,2,2
0.0046888406149483974,0.004705265443168735,397.0,67,67,2,2
0.4180253485635808,0.517251241749011,398.0,64,56,1,0
0.07002698323619427,0.0704812054255454,398.0,72,64,1,1
-0.34238468570522546,-0.3442168997103416,398.0,58,72,1,1
0.15192375710153336,0.19376982775222562,398.0,67,58,2,1
-0.014817730050817546,-0.014867150608711192,398.0,66,67,2,2
0.00039081487431721906,0.0003921277883510224,398.0,66,66,2,2
0.014461005489240567,0.014518527208711385,399.0,60,79,2,2
-0.2107868046547775,-0.21171384176052616,399.0,35,60,2,2
-0.0057118989099783635,-0.00573985333578142,399.0,42,35,2,2
-0.04498792357206299,-0.04521379770002221,399.0,43,42,2,2
-0.07933850646231494,-0.07976260826215648,399.0,33,43,2,2
-0.10174735842631433,-0.10234319399838399,399.0,34,33,2,2
0.03450161542085761,0.03471052732536872,399.0,51,34,2,2
0.06730245862899814,0.06768969771185745,399.0,42,51,2,2
0.10782539808296962,0.10839367720766069,399.0,44,42,2,2
0.08391499728790197,0.08431655759403345,399.0,34,44,2,2
0.07490044127969837,0.0752313622390115,399.0,43,34,2,2
0.04801248272313362,0.04821188444453539,399.0,42,43,2,2
-0.049101607224201996,-0.08797501270625196,399.0,34,42,1,2
0.1266792854994401,0.13263541913047072,399.0,44,34,1,1
-0.31491062782901463,-0.4130751236643064,399.0,43,44,0,1
0.40221342242215713,0.5042689057869328,399.0,51,43,1,0
0.04798941734995524,0.04823579022740643,400.0,63,72,1,1
-0.02007239598099187,-0.02017400183097401,400.0,73,63,1,1
-0.024638828443922057,-0.024766384747760578,400.0,64,73,1,1
-0.48307026346976206,-0.5880106717849143,400.0,73,64,0,1
0.02057220186256975,0.020838351460749083,400.0,64,73,0,0
0.018871524081959357,0.01911084240030514,400.0,55,64,0,0
0.031439860716160395,0.03182854740949825,400.0,64,55,0,0
0.03431666631052205,0.034727035940475104,400.0,65,64,0,0
0.023505409566995594,0.023778384232832628,400.0,64,65,0,0
-0.13261535792856582,-0.13424406811839185,400.0,59,64,0,0
2.7178814754336145e-12,2.7178259642823832e-12,400.0,75,59,0,0
6.900979787616279e-12,6.9010352987675105e-12,400.0,58,75,0,0
1.1144196676582396e-11,1.1144196676582396e-11,400.0,58,58,0,0
0.00314976834611852,0.0031910415741848164,400.0,59,58,0,0
0.012658913538883376,0.012823468686105732,400.0,67,59,0,0
0.08057942844628069,0.08157886351983357,400.0,59,67,0,0
0.03756752439659733,0.03800634139981718,400.0,57,59,0,0
-0.007795832295245553,-0.007885527302867512,400.0,39,57,0,0
0.1234673448295803,0.124808080511141,400.0,48,39,0,0
0.055459437007101875,0.05600933530819213,400.0,39,48,0,0
0.05522454735233112,0.055742359273086406,400.0,40,39,0,0
0.042417008036175874,0.04279559010555295,400.0,40,40,0,0
-0.03890429117798033,-0.039250902407274746,400.0,41,40,0,0
0.09694951094120077,0.09778862715166586,400.0,31,41,0,0
0.086589572597955,0.087272732113784,400.0,32,31,0,0
0.01761559705320194,0.017747428497747547,400.0,30,32,0,0
0.0009676304416020437,0.0009748044203698181,400.0,41,30,0,0
0.027906215621418182,0.028057243113596392,401.0,31,32,1,1
-2.268629728519045e-12,-2.2685187062165824e-12,402.0,40,31,0,0
0.32909329016429867,0.42533659559698134,402.0,40,40,1,0
0.0054437923056567805,0.0054745160971917395,402.0,49,40,1,1
-0.33453708247062064,-0.4308111116948383,402.0,39,49,0,1
6.617484338278246e-13,6.616929226765933e-13,402.0,31,39,0,0
0.3440950622679686,0.44042262979461777,402.0,41,31,1,0
-0.021943276484946733,-0.022066959962688426,402.0,39,41,1,1
0.0008940992657409386,0.0008991923841740745,402.0,41,39,1,1
0.0020734826773818604,0.0020862885617761173,403.0,41,41,1,1
0.01040112896579462,0.010464965023176453,403.0,48,41,1,1
-1.4553691585206252e-11,-1.4553691585206252e-11,404.0,6,24,2,2
-2.2779222952351574e-11,-2.2778889885444187e-11,404.0,17,6,2,2
-7.530182033477217e-11,-7.530198686822587e-11,404.0,8,17,2,2
-7.76727016038592e-11,-7.767275711501043e-11,404.0,15,8,2,2
4.090838778836314e-12,4.090838778836314e-12,404.0,16,15,2,2
3.8558878312500156e-11,3.855904484595385e-11,404.0,25,16,2,2
0.17103566165930695,0.1807597845484018,404.0,26,25,2,2
-0.0883860538750571,-0.13039422823676794,404.0,17,26,1,2
-0.04955092683946399,-0.14756528989281914,404.0,14,17,0,1
0.012037354652062127,0.01218357709646467,404.0,14,14,0,0
-0.04173417856871353,-0.04224885269524259,404.0,13,14,0,0
0.0055933855911075026,0.005663632732917034,404.0,23,13,0,0
0.05660053441812973,0.05728944322940899,404.0,13,23,0,0
0.005895344780739109,0.005964856429194421,404.0,4,13,0,0
0.05837234556366949,0.05903869372075543,404.0,4,4,0,0
-0.04296075794567694,-0.04344733554978242,404.0,5,4,0,0
0.007018349643397204,0.00709929194634995,404.0,13,5,0,0
-4.922173779675632e-13,-4.921618668163319e-13,405.0,22,23,0,0
1.1228074026092827e-11,1.122824055954652e-11,405.0,23,22,0,0
0.016694962999442065,0.0167975179946373,407.0,39,50,1,1
0.024229934862891267,0.024375745270395655,407.0,32,39,1,1
0.021559520694945364,0.021686306583472148,407.0,40,32,1,1
0.023164909993665286,0.023298107315299965,407.0,50,40,1,1
0.019716455291220382,0.019827405072755405,407.0,50,50,1,1
0.036401005853792204,0.0366001533502201,407.0,49,50,1,1
0.014316586197595588,0.014392935955253927,407.0,49,49,1,1
-0.010609074803071925,-0.010665546994053698,407.0,41,49,1,1
0.008846241413172334,0.008893371703544761,407.0,31,41,1,1
0.008118323511255042,0.008161208381828489,407.0,50,31,1,1
-0.021044020640296254,-0.021155911614154643,407.0,40,50,1,1
0.004002702745146931,0.004024167802894191,407.0,41,40,1,1
0.002866445736739708,0.0028817644646216833,407.0,31,41,1,1
-0.028337698948246927,-0.028491096679613775,407.0,49,31,1,1
0.001395370431173007,0.0014030265995247093,407.0,40,49,1,1
0.002627624614532094,0.0026420128322530156,407.0,40,40,1,1
0.004645626541024583,0.004670972004932827,407.0,39,40,1,1
0.036276701593368404,0.03647059961888721,407.0,40,39,1,1
0.017411506296653667,0.01751205542551698,408.0,40,50,1,1
0.03915618689020743,0.0393759787169308,408.0,41,40,1,1
-0.010234173826492943,-0.010290787628031206,408.0,30,41,1,1
0.01107836210927969,0.011139619866096767,408.0,39,30,1,1
-0.43930638111304254,-0.5440420387225591,408.0,30,39,0,1
0.4583938052022276,0.563233419140664,408.0,32,30,1,0
0.013190804586854982,0.01327060806806879,409.0,31,41,1,1
0.0499870243131291,0.050280012464180596,409.0,32,31,1,1
0.02919266496466024,0.0293570808397709,409.0,41,32,1,1
0.0007525568271760444,0.0007567318106772025,409.0,31,41,1,1
0.018566191907340737,0.018668198080731585,409.0,40,31,1,1
0.015088122825527229,0.01516962870215946,409.0,48,40,1,1
0.013159060565864791,0.013229143277445038,409.0,31,48,1,1
0.01159743929089698,0.01165844116097331,409.0,40,31,1,1
0.010073507478980677,0.010125919480263978,409.0,49,40,1,1
-0.21385996937256171,-0.2589978708676296,411.0,40,40,1,2
0.01001414396770281,0.010080003220118205,411.0,31,40,1,1
0.23489957245074,0.2800950293831217,411.0,49,31,2,1
0.014172661150671569,0.014227720476387082,411.0,50,49,2,2
-0.17583077811281286,-0.22061927325121491,411.0,41,50,1,2
0.0227970756470392,0.02293407287100402,411.0,40,41,1,1
0.025742564293884204,0.025893532063924196,411.0,48,40,1,1
0.025468819596471987,0.02558418745866206,412.0,13,23,2,2
0.022750644250087396,0.02285123307569814,412.0,13,13,2,2
0.0073064429293861755,0.007338262775059556,412.0,13,13,2,2
-0.2624792488751051,-0.3076348647990138,412.0,22,13,1,2
0.07092755817756352,0.07143871839042987,412.0,12,22,1,1
0.06986857713146408,0.07033764414144084,412.0,13,12,1,1
0.08166555029972714,0.08217360074012264,412.0,14,13,1,1
0.0723515082404616,0.07276803645496766,412.0,5,14,1,1
0.06390770058813047,0.0642512394343416,412.0,13,5,1,1
0.0906147244169982,0.09106550946205107,412.0,23,13,1,1
0.09302576139286255,0.09344776427995972,412.0,5,23,1,1
0.08342196038871288,0.08400321330725935,412.0,13,5,1,1
0.09254636738620498,0.09315502587983587,412.0,13,13,1,1
-0.20923845293027246,-0.31118930984813026,412.0,13,13,0,1
0.14044136443709973,0.14180433442108745,412.0,3,13,0,0
0.12177630899128544,0.12295786807804934,412.0,22,3,0,0
0.01434874471747194,0.014478641389230856,412.0,3,22,0,0
0.060645374673598706,0.06109873396563881,412.0,13,3,0,0
-0.07201861074359095,-0.07397769454371014,412.0,5,13,0,0
-0.03169194780352019,-0.03198608993757504,412.0,13,5,0,0
0.03142036451777935,0.03171202576477,412.0,12,13,0,0
0.11290456030633761,0.1138794982276817,412.0,13,12,0,0
-0.09230812122756882,-0.09309682883072234,412.0,12,13,0,0
0.0053524446504826795,0.005400210524750343,412.0,3,12,0,0
0.2173449372036227,0.2192699520352078,412.0,23,3,0,0
-0.22701772007914545,-0.22902924459413748,412.0,22,23,0,0
0.04424142212462312,0.04463029167971605,412.0,14,22,0,0
0.039317991112009745,-0.0019476096940102168,413.0,64,77,1,2
-0.004199660131062516,-0.004218196803288308,413.0,64,64,1,1
0.04372809678799264,0.04391732763148687,413.0,65,64,1,1
0.029309408422664135,0.029447146172318132,413.0,73,65,1,1
0.12923576949207724,0.13009775164225784,413.0,73,73,1,1
0.08401852836196128,0.08452169535086401,413.0,63,73,1,1
-0.28494680483043644,-0.38346897182216744,413.0,64,63,0,1
0.012535691861027543,0.012620117149325066,413.0,63,64,0,0
0.013028718951099444,0.01311534286528529,413.0,55,63,0,0
0.4054438211739507,0.5045745735007633,413.0,64,55,1,0
-0.3512259294191784,-0.4499468148401201,413.0,63,64,0,1
0.016647935307869677,0.01682721847876204,413.0,64,63,0,0
-0.020287258301254246,-0.020506137153680406,413.0,63,64,0,0
0.06341170614431513,0.06408120984480699,413.0,65,63,0,0
0.5373447109058045,0.6368706038496434,413.0,72,65,1,0
0.06027814491032801,0.06059666732242419,413.0,73,72,1,1
-0.01660324599071017,-0.025824325260440872,413.0,73,73,1,1
-1.348834868006862,-1.4612601296397827,413.0,72,73,0,1
0.017506279095396857,0.01757227377157672,414.0,77,68,2,2
0.017297540700524597,0.0173616193699905,414.0,76,77,2,2
0.008203080075890018,0.008233081651266974,414.0,66,76,2,2
0.03101102918913934,0.0311906356444685,415.0,49,50,1,1
0.02662083306471283,0.02677060715896379,415.0,40,49,1,1
0.02425097134603056,0.024383965926080164,415.0,49,40,1,1
0.019931959208582584,0.020038865938463546,415.0,40,49,1,1
0.04170456398927687,0.04192143845118003,415.0,40,40,1,1
-0.008390127998245865,-0.008433031357958157,415.0,49,40,1,1
-0.01546907790160838,-0.015549134634049944,415.0,40,49,1,1
0.01743516990985794,0.01753511956628856,416.0,49,40,1,1
1.3347656313555945e-12,1.3348211425068257e-12,417.0,49,41,0,0
1.1564638136007943e-12,1.156408302449563e-12,417.0,30,49,0,0
1.3562484468820912e-12,1.3562484468820912e-12,417.0,41,30,0,0
0.34683842412638355,0.4421326789389877,417.0,49,41,1,0
-0.34683842412750143,-0.4421326789401057,417.0,41,49,0,1
0.35665854789850193,0.45200650796435854,417.0,49,41,1,0
0.004639197274368012,0.004664384733529092,417.0,49,49,1,1
-0.2838850149479243,-0.38091236228026737,418.0,56,74,0,1
0.32340759186387114,0.4206048285917363,418.0,64,56,1,0
-0.18123036339317625,-0.18206795887142274,418.0,58,64,1,1
-0.011035767087127418,-0.011091866465767708,418.0,58,58,1,1
0.005981208030751615,0.006011690210702497,418.0,68,58,1,1
0.024873880263285363,0.024998698310055967,418.0,68,68,1,1
0.004336827155841357,0.0043582718726832,418.0,57,68,1,1
0.003658784345394314,0.0036768037369339646,418.0,58,57,1,1
0.0241745102784787,0.02429191836136707,418.0,66,58,1,1
0.0031647131500673192,0.0031798731376622563,418.0,58,66,1,1
-0.0022950452936295884,-0.002303522442717587,419.0,67,76,2,2
1.706912389209947e-12,1.7068568780587157e-12,421.0,41,41,0,0
0.3598531151233,0.4576068433451069,421.0,49,41,1,0
0.023000204864290136,0.02312676567580796,421.0,48,49,1,1
-0.38285331997935146,-0.4807336090126763,421.0,40,48,0,1
5.6343818499726694e-12,5.634492872275132e-12,421.0,39,40,0,0
1.8906542997854103e-12,1.890598788634179e-12,421.0,40,39,0,0
1.954270079096432e-12,1.954325590247663e-12,421.0,41,40,0,0
0.4410018190161021,0.5391893229351677,421.0,50,41,1,0
-0.44100181901273733,-0.5391893229318031,421.0,39,50,0,1
6.591893697560636e-12,6.5920602310143295e-12,421.0,39,39,0,0
0.45801288090206504,0.5562869160821439,421.0,48,39,1,0
-0.4580128809048575,-0.5562869160849364,421.0,40,48,0,1
0.4402012387984045,0.5383846337882046,421.0,41,40,1,0
0.002938687497232334,0.0029537539391210066,421.0,40,41,1,1
-0.44272259843268785,-0.5409159130682846,421.0,31,40,0,1
-0.454962405740154,-0.45738343869630327,422.0,34,60,2,2
-4.105027429091024e-11,-4.105049633551516e-11,422.0,52,34,2,2
4.310385381955939e-12,4.310329870804708e-12,422.0,53,52,2,2
1.7694845588778207e-11,1.7695178655685595e-11,422.0,52,53,2,2
0.027475179298102947,0.02765488202887134,422.0,43,52,2,2
0.05886725762698741,0.05923595401676929,422.0,43,43,2,2
0.14891025003965147,0.1501026932870818,422.0,44,43,2,2
0.09334282474111066,0.0938079485154984,422.0,52,44,2,2
0.06631924726815963,0.0666241853941944,422.0,42,52,2,2
0.05991014234207644,0.06016868078622778,422.0,42,42,2,2
-0.0494844711296274,-0.09095572371915467,422.0,34,42,1,2
0.06450321756403474,0.06486105789038982,422.0,43,34,1,1
0.05589489238873251,0.05618675339519985,422.0,42,43,1,1
-0.0026259682310108556,-0.0026394885844646665,423.0,53,33,2,2
0.030352765976216584,0.030506887064950083,423.0,33,53,2,2
-0.05626303599482643,-0.05655249248909339,423.0,42,33,2,2
-0.19829047463277355,-0.19945167336151964,423.0,53,42,2,2
-0.008271067695844625,-0.008324718265444009,423.0,43,53,2,2
0.2475125654029015,0.10302046100450446,423.0,28,43,0,2
0.020163715847757613,0.02036864718757031,423.0,46,28,0,0
0.019442228420809615,0.0196359136291126,423.0,28,46,0,0
0.018961656186155224,0.019146926040854273,423.0,37,28,0,0
0.053759366482378806,0.054265758743061054,423.0,38,37,0,0
0.05072418540436148,0.0511774434907008,423.0,38,38,0,0
0.020221018679860536,0.020395340808972207,423.0,45,38,0,0
0.016925561014575728,0.017068765005609943,423.0,38,45,0,0
0.018807409475096223,0.018963694690867672,423.0,46,38,0,0
0.016348258105668374,0.01648172143784371,423.0,47,46,0,0
-0.010464504471784833,-0.010549680652995497,423.0,37,47,0,0
0.01928402181580701,0.019440290259607584,423.0,45,37,0,0
0.01655564063494161,0.016687397382886826,423.0,28,45,0,0
0.0419800537730752,0.042304458277932167,423.0,37,28,0,0
-0.009975497293234457,-0.010051345388521232,423.0,46,37,0,0
0.014133222827345741,0.01424045953931008,423.0,45,46,0,0
0.012279307377129123,0.012371245706881112,423.0,46,45,0,0
0.010076918685927472,0.010151522124494272,423.0,27,46,0,0
0.008161662767581415,0.008221534172137057,423.0,36,27,0,0
-0.012048346599602924,-0.01213690298586248,423.0,36,36,0,0
0.008392909647643193,0.008454711743990317,423.0,36,36,0,0
0.008234319133308812,0.00829444775823851,423.0,28,36,0,0
0.01095019413071835,0.011015919540373842,424.0,31,41,1,1
-0.3286939836385637,-0.4299293876905696,424.0,30,31,0,1
0.3628652152165216,0.4643011289137141,424.0,49,30,1,0
-0.005456274179178905,-0.005487829904762653,424.0,40,49,1,1
-0.21076376741935837,-0.31042660667532557,424.0,46,40,0,1
0.02798137794990646,0.028285319992786606,424.0,38,46,0,0
0.05458315035291228,0.05515187475269845,424.0,38,38,0,0
0.0234429530114664,0.023677750789510954,424.0,28,38,0,0
-0.006809852001558536,-0.006877485539042105,424.0,28,28,0,0
0.017870271508754393,0.018046767619998072,424.0,27,28,0,0
-0.015685479967569277,-0.01584022664451684,424.0,37,27,0,0
0.01622973393563243,0.01638980612835933,424.0,46,37,0,0
-0.019544339350240192,-0.019737427028613752,424.0,37,46,0,0
0.01525545603879988,0.015406497615188086,424.0,27,37,0,0
0.01720964535903488,0.017377265221519278,424.0,38,27,0,0
0.014596368904391366,0.014736270774726334,424.0,45,38,0,0
0.014914661179975586,0.015055500218129847,424.0,46,45,0,0
0.013623010121354279,0.013749812405507489,424.0,37,46,0,0
0.012935712045977016,0.013054513982841576,424.0,46,37,0,0
0.008956056928224099,0.009037405747039595,424.0,27,46,0,0
0.011617649313747841,0.01172208424702792,424.0,46,27,0,0
0.009249074664389095,0.009331346886480463,424.0,37,46,0,0
0.011811801583273246,0.011915759677893545,424.0,38,37,0,0
0.023588137553960605,0.023687049706265367,425.0,71,60,2,2
0.007493216744305465,0.007524150867950247,425.0,80,71,2,2
-0.03452312609857102,-0.03466760163403029,425.0,62,80,2,2
-0.009336603665011385,-0.009376544505292989,425.0,70,62,2,2
0.010197892783300237,0.010241499280005506,425.0,69,70,2,2
0.0471454039522218,0.047341294964122704,425.0,71,69,2,2
0.049253773224679505,0.04944875797183937,425.0,79,71,2,2
-0.018054102427614627,-0.018156610610483237,426.0,44,42,2,2
0.031186483031584347,0.03137785597213616,427.0,48,31,1,1
0.033458697395150214,0.03365744576701707,427.0,49,48,1,1
-0.11845682278011557,-0.06787905334740518,427.0,43,49,2,1
0.06580138519937273,0.06610169592386661,427.0,44,43,2,2
0.25262688957429247,0.2536119578503446,427.0,79,44,2,2
0.027882956867897393,0.02797715431175994,427.0,78,79,2,2
0.02608088909856529,0.02616664494682507,427.0,69,78,2,2
0.03132864022602502,0.03142872814863589,427.0,69,69,2,2
0.04227543453988308,0.042485263928045164,427.0,79,69,2,2
0.007785132432332864,0.007832053448583842,428.0,31,32,1,1
0.0269274812219185,0.027086968700154757,428.0,49,31,1,1
0.02548153618602214,0.02562853304976387,428.0,50,49,1,1
0.016791270035786947,0.016886096034783166,428.0,39,50,1,1
0.038176311569119034,0.03838603981547714,428.0,39,39,1,1
0.016093107242897687,0.01617913379203806,428.0,32,39,1,1
-0.012621322211518923,-0.012688672227431058,428.0,49,32,1,1
0.010227019747488797,0.010281658859114917,428.0,49,49,1,1
0.037523587551275744,0.037719318361702975,428.0,49,49,1,1
0.007425739487725361,0.0074636062978626905,428.0,39,49,1,1
0.006730871979740094,0.0067649520493576615,428.0,31,39,1,1
